Transaction ID,Date,Day of Week,Time,Type of Card,Entry Mode,Amount,Type of Transaction,Merchant Group,Country of Transaction,Shipping Address,Country of Residence,Gender,Age,Bank,Fraud,Amount_GBP,Amount_INR,Year,Month,Month_Name,Day,International_Transaction,Shipping_Mismatch,Age_Group
#3669 483,2020-10-14,Wednesday,18,MasterCard,PIN,£15,ATM,Subscription,United Kingdom,India,United Kingdom,F,38.4,Monzo,0,15.0,1939.9500000000003,2020,10,October,14,Domestic,Mismatch,36-45
#3284 619,2020-10-14,Wednesday,19,Visa,CVC,£13,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,34.3,Halifax,0,13.0,1681.2900000000002,2020,10,October,14,Domestic,Match,26-35
#3083 939,2020-10-13,Tuesday,14,MasterCard,PIN,£224,POS,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,50.6,Barclays,0,224.0,28969.920000000002,2020,10,October,13,Domestic,Match,46-55
#2917 395,2020-10-13,Tuesday,11,Visa,Tap,£13,POS,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,49.5,Barclays,0,13.0,1681.2900000000002,2020,10,October,13,Domestic,Match,46-55
#3004 074,2020-10-14,Wednesday,17,MasterCard,Tap,£7,POS,Children,United Kingdom,United Kingdom,United Kingdom,M,41.6,Monzo,0,7.0,905.3100000000001,2020,10,October,14,Domestic,Match,36-45
#3471 838,2020-10-14,Wednesday,10,Visa,PIN,£10,ATM,Products,India,India,India,M,57.6,HSBC,0,10.0,1293.3000000000002,2020,10,October,14,Domestic,Match,56-65
#3392 749,2020-10-13,Tuesday,20,Visa,CVC,£153,Online,Electronics,United Kingdom,United Kingdom,United Kingdom,M,52.2,RBS,0,153.0,19787.49,2020,10,October,13,Domestic,Match,46-55
#2867 659,2020-10-13,Tuesday,23,MasterCard,Tap,£28,POS,Gaming,United Kingdom,United Kingdom,United Kingdom,M,49.3,Barclays,0,28.0,3621.2400000000002,2020,10,October,13,Domestic,Match,46-55
#2731 259,2020-10-13,Tuesday,19,MasterCard,CVC,£22,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,40.8,Barclays,0,22.0,2845.26,2020,10,October,13,Domestic,Match,36-45
#3304 449,2020-10-14,Wednesday,8,MasterCard,PIN,£20,ATM,Products,United Kingdom,United Kingdom,United Kingdom,F,54.5,Halifax,0,20.0,2586.6000000000004,2020,10,October,14,Domestic,Match,46-55
#3471 025,2020-10-13,Tuesday,15,Visa,PIN,£14,ATM,Services,China,China,China,M,34.5,Monzo,0,14.0,1810.6200000000001,2020,10,October,13,Domestic,Match,26-35
#3373 269,2020-10-14,Wednesday,11,Visa,PIN,£371,ATM,Children,United Kingdom,United Kingdom,United Kingdom,F,44.3,Metro,0,371.0,47981.43000000001,2020,10,October,14,Domestic,Match,36-45
#2617 600,2020-10-14,Wednesday,20,Visa,CVC,£21,Online,Products,India,India,India,M,36.1,Barclays,0,21.0,2715.9300000000003,2020,10,October,14,Domestic,Match,36-45
#2937 715,2020-10-14,Wednesday,16,MasterCard,PIN,£17,POS,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,52.1,Monzo,0,17.0,2198.61,2020,10,October,14,Domestic,Match,46-55
#3466 047,2020-10-14,Wednesday,11,Visa,Tap,£29,POS,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,49.8,Barclays,0,29.0,3750.57,2020,10,October,14,Domestic,Match,46-55
#2565 859,2020-10-14,Wednesday,17,Visa,PIN,£45,ATM,Fashion,United Kingdom,United Kingdom,United Kingdom,M,46.7,HSBC,0,45.0,5819.85,2020,10,October,14,Domestic,Match,46-55
#2687 147,2020-10-14,Wednesday,20,MasterCard,PIN,£241,POS,Food,USA,USA,USA,M,54.4,HSBC,0,241.0,31168.530000000002,2020,10,October,14,Domestic,Match,46-55
#2562 734,2020-10-14,Wednesday,17,MasterCard,Tap,£29,POS,Electronics,United Kingdom,United Kingdom,United Kingdom,F,43.9,Barclays,0,29.0,3750.57,2020,10,October,14,Domestic,Match,36-45
#3168 906,2020-10-14,Wednesday,8,MasterCard,Tap,£30,POS,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,44.4,Halifax,0,30.0,3879.9000000000005,2020,10,October,14,Domestic,Match,36-45
#2564 542,2020-10-14,Wednesday,3,Visa,PIN,£378,ATM,Children,China,China,United Kingdom,M,39.2,Barclays,1,378.0,48886.740000000005,2020,10,October,14,International,Match,36-45
#3438 620,2020-10-14,Wednesday,10,Visa,PIN,£63,ATM,Food,United Kingdom,United Kingdom,United Kingdom,M,53.8,Halifax,0,63.0,8147.790000000001,2020,10,October,14,Domestic,Match,46-55
#3631 239,2020-10-13,Tuesday,7,Visa,CVC,£395,Online,Electronics,United Kingdom,United Kingdom,United Kingdom,M,49.4,Metro,0,395.0,51085.350000000006,2020,10,October,13,Domestic,Match,46-55
#3358 894,2020-10-14,Wednesday,10,MasterCard,PIN,£266,ATM,Children,United Kingdom,United Kingdom,United Kingdom,F,40.7,Barclays,0,266.0,34401.780000000006,2020,10,October,14,Domestic,Match,36-45
#3140 667,2020-10-13,Tuesday,8,MasterCard,PIN,£213,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,52.6,Lloyds,0,213.0,27547.29,2020,10,October,13,Domestic,Match,46-55
#3634 259,2020-10-13,Tuesday,9,MasterCard,Tap,£8,POS,Subscription,United Kingdom,United Kingdom,United Kingdom,F,29.4,Monzo,0,8.0,1034.64,2020,10,October,13,Domestic,Match,26-35
#2941 993,2020-10-14,Wednesday,21,MasterCard,Tap,£17,POS,Food,United Kingdom,USA,United Kingdom,F,23.2,Halifax,0,17.0,2198.61,2020,10,October,14,Domestic,Mismatch,18-25
#3040 584,2020-10-14,Wednesday,16,Visa,CVC,£19,Online,Electronics,India,India,India,M,37.5,Monzo,0,19.0,2457.2700000000004,2020,10,October,14,Domestic,Match,36-45
#2710 595,2020-10-13,Tuesday,22,Visa,PIN,£398,POS,Restaurant,Russia,Russia,Russia,M,39.4,Metro,0,398.0,51473.340000000004,2020,10,October,13,Domestic,Match,36-45
#3360 578,2020-10-13,Tuesday,21,MasterCard,CVC,£198,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,33.7,Barclays,0,198.0,25607.340000000004,2020,10,October,13,Domestic,Match,26-35
#3389 376,2020-10-14,Wednesday,19,Visa,PIN,£22,ATM,Entertainment,China,China,China,M,51.6,Monzo,0,22.0,2845.26,2020,10,October,14,Domestic,Match,46-55
#3653 821,2020-10-14,Wednesday,22,MasterCard,PIN,£322,POS,Products,United Kingdom,USA,United Kingdom,F,38.9,Barclays,0,322.0,41644.26,2020,10,October,14,Domestic,Mismatch,36-45
#3650 623,2020-10-14,Wednesday,22,Visa,PIN,£385,POS,Gaming,United Kingdom,United Kingdom,United Kingdom,F,54.7,HSBC,0,385.0,49792.05,2020,10,October,14,Domestic,Match,46-55
#3146 918,2020-10-14,Wednesday,19,MasterCard,CVC,£336,Online,Electronics,United Kingdom,United Kingdom,United Kingdom,M,46.9,Barclays,0,336.0,43454.880000000005,2020,10,October,14,Domestic,Match,46-55
#2989 480,2020-10-13,Tuesday,7,MasterCard,CVC,£248,Online,Services,Russia,Russia,United Kingdom,M,43.9,Halifax,0,248.0,32073.840000000004,2020,10,October,13,International,Match,36-45
#2814 055,2020-10-14,Wednesday,18,Visa,PIN,£10,ATM,Children,United Kingdom,United Kingdom,United Kingdom,F,40.3,Metro,0,10.0,1293.3000000000002,2020,10,October,14,Domestic,Match,36-45
#3350 941,2020-10-14,Wednesday,11,Visa,PIN,£15,ATM,Electronics,United Kingdom,China,United Kingdom,F,51.4,HSBC,0,15.0,1939.9500000000003,2020,10,October,14,Domestic,Mismatch,46-55
#3315 771,2020-10-14,Wednesday,9,MasterCard,Tap,£22,POS,Fashion,United Kingdom,United Kingdom,United Kingdom,F,65.3,Metro,0,22.0,2845.26,2020,10,October,14,Domestic,Match,65+
#2954 190,2020-10-14,Wednesday,23,Visa,CVC,£382,Online,Gaming,China,China,China,F,68.9,Barclays,0,382.0,49404.060000000005,2020,10,October,14,Domestic,Match,65+
#3069 393,2020-10-14,Wednesday,10,MasterCard,PIN,£214,POS,Services,United Kingdom,United Kingdom,United Kingdom,M,44.4,RBS,0,214.0,27676.620000000003,2020,10,October,14,Domestic,Match,36-45
#3585 429,2020-10-13,Tuesday,22,Visa,CVC,£356,Online,Products,United Kingdom,United Kingdom,United Kingdom,F,56.6,Barclays,0,356.0,46041.48,2020,10,October,13,Domestic,Match,56-65
#2755 782,2020-10-13,Tuesday,8,Visa,PIN,£151,POS,Gaming,United Kingdom,United Kingdom,United Kingdom,F,41.3,HSBC,0,151.0,19528.83,2020,10,October,13,Domestic,Match,36-45
#3402 114,2020-10-13,Tuesday,16,Visa,CVC,£5,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,60.9,Halifax,0,5.0,646.6500000000001,2020,10,October,13,Domestic,Match,56-65
#3477 742,2020-10-14,Wednesday,21,Visa,CVC,£8,Online,Fashion,United Kingdom,United Kingdom,United Kingdom,F,57.1,Barclays,0,8.0,1034.64,2020,10,October,14,Domestic,Match,56-65
#3640 920,2020-10-13,Tuesday,15,Visa,CVC,£25,Online,Entertainment,United Kingdom,China,United Kingdom,M,33.4,Lloyds,0,25.0,3233.2500000000005,2020,10,October,13,Domestic,Mismatch,26-35
#3547 492,2020-10-13,Tuesday,12,MasterCard,CVC,£28,Online,Services,United Kingdom,Russia,United Kingdom,M,46.3,Halifax,0,28.0,3621.2400000000002,2020,10,October,13,Domestic,Mismatch,46-55
#3673 099,2020-10-14,Wednesday,13,Visa,PIN,£8,ATM,Fashion,India,India,United Kingdom,M,54.1,Barclays,1,8.0,1034.64,2020,10,October,14,International,Match,46-55
#2868 838,2020-10-13,Tuesday,18,Visa,PIN,£323,ATM,Services,India,United Kingdom,India,M,42.2,Halifax,0,323.0,41773.590000000004,2020,10,October,13,Domestic,Mismatch,36-45
#3411 181,2020-10-14,Wednesday,8,MasterCard,PIN,£17,ATM,Food,Russia,Russia,Russia,M,54.3,Halifax,0,17.0,2198.61,2020,10,October,14,Domestic,Match,46-55
#3076 059,2020-10-13,Tuesday,23,MasterCard,PIN,£30,ATM,Children,United Kingdom,United Kingdom,United Kingdom,M,60.5,Metro,0,30.0,3879.9000000000005,2020,10,October,13,Domestic,Match,56-65
#3552 233,2020-10-14,Wednesday,16,Visa,Tap,£22,POS,Electronics,United Kingdom,United Kingdom,United Kingdom,F,40.3,HSBC,0,22.0,2845.26,2020,10,October,14,Domestic,Match,36-45
#3059 841,2020-10-14,Wednesday,14,MasterCard,PIN,£260,ATM,Food,United Kingdom,United Kingdom,United Kingdom,M,56.8,Lloyds,0,260.0,33625.8,2020,10,October,14,Domestic,Match,56-65
#2913 083,2020-10-14,Wednesday,17,MasterCard,Tap,£27,POS,Subscription,Russia,Russia,United Kingdom,F,43.8,Barclays,0,27.0,3491.9100000000003,2020,10,October,14,International,Match,36-45
#3514 846,2020-10-13,Tuesday,13,Visa,Tap,£26,POS,Children,Russia,Russia,United Kingdom,M,34.5,Lloyds,1,26.0,3362.5800000000004,2020,10,October,13,International,Match,26-35
#3090 380,2020-10-13,Tuesday,17,Visa,Tap,£21,POS,Services,United Kingdom,United Kingdom,United Kingdom,M,52.9,Monzo,0,21.0,2715.9300000000003,2020,10,October,13,Domestic,Match,46-55
#3040 464,2020-10-13,Tuesday,21,MasterCard,Tap,£11,POS,Products,United Kingdom,United Kingdom,United Kingdom,F,38.1,Halifax,0,11.0,1422.63,2020,10,October,13,Domestic,Match,36-45
#2692 524,2020-10-13,Tuesday,11,Visa,PIN,£99,POS,Gaming,United Kingdom,United Kingdom,United Kingdom,F,37.8,Lloyds,0,99.0,12803.670000000002,2020,10,October,13,Domestic,Match,36-45
#3373 637,2020-10-13,Tuesday,18,MasterCard,PIN,£220,POS,Subscription,United Kingdom,United Kingdom,United Kingdom,M,36.0,Barclays,0,220.0,28452.600000000002,2020,10,October,13,Domestic,Match,36-45
#3497 659,2020-10-14,Wednesday,8,Visa,PIN,£29,POS,Food,United Kingdom,United Kingdom,United Kingdom,F,32.5,Monzo,0,29.0,3750.57,2020,10,October,14,Domestic,Match,26-35
#3121 577,2020-10-14,Wednesday,7,MasterCard,Tap,£14,POS,Restaurant,Russia,Russia,Russia,F,35.6,RBS,0,14.0,1810.6200000000001,2020,10,October,14,Domestic,Match,36-45
#2954 970,2020-10-14,Wednesday,7,MasterCard,PIN,£17,ATM,Gaming,United Kingdom,United Kingdom,United Kingdom,F,50.4,Barclays,0,17.0,2198.61,2020,10,October,14,Domestic,Match,46-55
#2668 796,2020-10-13,Tuesday,8,MasterCard,CVC,£176,Online,Fashion,United Kingdom,United Kingdom,United Kingdom,F,52.2,Barclays,0,176.0,22762.08,2020,10,October,13,Domestic,Match,46-55
#2976 256,2020-10-14,Wednesday,15,MasterCard,PIN,£323,POS,Fashion,United Kingdom,United Kingdom,United Kingdom,M,29.3,Barclays,0,323.0,41773.590000000004,2020,10,October,14,Domestic,Match,26-35
#3452 032,2020-10-13,Tuesday,17,Visa,CVC,£112,Online,Subscription,United Kingdom,Russia,United Kingdom,F,53.6,Barclays,0,112.0,14484.960000000001,2020,10,October,13,Domestic,Mismatch,46-55
#2683 234,2020-10-14,Wednesday,10,Visa,PIN,£23,ATM,Electronics,United Kingdom,United Kingdom,United Kingdom,F,37.2,HSBC,0,23.0,2974.59,2020,10,October,14,Domestic,Match,36-45
#2789 276,2020-10-14,Wednesday,8,Visa,PIN,£318,ATM,Products,India,India,United Kingdom,M,47.4,Barclays,0,318.0,41126.94,2020,10,October,14,International,Match,46-55
#2623 743,2020-10-13,Tuesday,19,Visa,PIN,£372,POS,Gaming,United Kingdom,United Kingdom,United Kingdom,F,38.2,Barclays,0,372.0,48110.76,2020,10,October,13,Domestic,Match,36-45
#3064 557,2020-10-14,Wednesday,11,MasterCard,CVC,£26,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,55.6,Metro,0,26.0,3362.5800000000004,2020,10,October,14,Domestic,Match,56-65
#3004 644,2020-10-13,Tuesday,13,MasterCard,CVC,£90,Online,Gaming,United Kingdom,United Kingdom,United Kingdom,M,56.5,Monzo,0,90.0,11639.7,2020,10,October,13,Domestic,Match,56-65
#3520 945,2020-10-14,Wednesday,17,Visa,CVC,£324,Online,Fashion,India,India,India,M,50.3,Monzo,0,324.0,41902.920000000006,2020,10,October,14,Domestic,Match,46-55
#2970 608,2020-10-13,Tuesday,11,MasterCard,CVC,£25,Online,Products,United Kingdom,USA,United Kingdom,M,53.2,Barclays,0,25.0,3233.2500000000005,2020,10,October,13,Domestic,Mismatch,46-55
#3511 604,2020-10-14,Wednesday,14,MasterCard,PIN,£295,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,61.7,Barclays,0,295.0,38152.350000000006,2020,10,October,14,Domestic,Match,56-65
#3428 543,2020-10-14,Wednesday,15,Visa,CVC,£191,Online,Electronics,United Kingdom,United Kingdom,United Kingdom,M,41.5,RBS,0,191.0,24702.030000000002,2020,10,October,14,Domestic,Match,36-45
#2764 001,2020-10-13,Tuesday,12,MasterCard,PIN,£91,ATM,Products,United Kingdom,India,United Kingdom,M,53.8,RBS,0,91.0,11769.03,2020,10,October,13,Domestic,Mismatch,46-55
#2923 322,2020-10-13,Tuesday,13,Visa,CVC,£96,Online,Subscription,USA,USA,USA,F,44.3,Barclays,0,96.0,12415.68,2020,10,October,13,Domestic,Match,36-45
#2646 378,2020-10-14,Wednesday,10,MasterCard,PIN,£101,POS,Products,United Kingdom,United Kingdom,United Kingdom,F,60.1,RBS,0,101.0,13062.330000000002,2020,10,October,14,Domestic,Match,56-65
#3178 897,2020-10-14,Wednesday,7,Visa,CVC,£20,Online,Children,Russia,Russia,Russia,F,55.2,Monzo,0,20.0,2586.6000000000004,2020,10,October,14,Domestic,Match,56-65
#2710 633,2020-10-13,Tuesday,20,MasterCard,CVC,£5,Online,Subscription,United Kingdom,United Kingdom,United Kingdom,F,41.6,RBS,0,5.0,646.6500000000001,2020,10,October,13,Domestic,Match,36-45
#2550 582,2020-10-14,Wednesday,7,Visa,PIN,£29,ATM,Products,India,India,India,M,39.1,Barclays,0,29.0,3750.57,2020,10,October,14,Domestic,Match,36-45
#3567 796,2020-10-14,Wednesday,22,Visa,Tap,£14,POS,Gaming,United Kingdom,United Kingdom,United Kingdom,M,37.9,Barclays,0,14.0,1810.6200000000001,2020,10,October,14,Domestic,Match,36-45
#2999 923,2020-10-13,Tuesday,20,Visa,PIN,£27,ATM,Food,United Kingdom,United Kingdom,United Kingdom,F,55.6,Barclays,0,27.0,3491.9100000000003,2020,10,October,13,Domestic,Match,56-65
#2813 571,2020-10-14,Wednesday,22,Visa,PIN,£315,ATM,Gaming,United Kingdom,United Kingdom,United Kingdom,F,41.9,Barclays,0,315.0,40738.950000000004,2020,10,October,14,Domestic,Match,36-45
#2569 745,2020-10-14,Wednesday,11,Visa,CVC,£26,Online,Children,United Kingdom,United Kingdom,United Kingdom,F,65.2,HSBC,0,26.0,3362.5800000000004,2020,10,October,14,Domestic,Match,65+
#3114 124,2020-10-13,Tuesday,17,Visa,CVC,£18,Online,Food,United Kingdom,United Kingdom,United Kingdom,M,32.4,Barclays,0,18.0,2327.94,2020,10,October,13,Domestic,Match,26-35
#3500 304,2020-10-14,Wednesday,18,Visa,PIN,£227,ATM,Fashion,United Kingdom,United Kingdom,United Kingdom,F,72.2,Barclays,0,227.0,29357.910000000003,2020,10,October,14,Domestic,Match,65+
#2614 506,2020-10-13,Tuesday,15,Visa,Tap,£24,POS,Gaming,Russia,Russia,Russia,M,42.2,Barclays,0,24.0,3103.92,2020,10,October,13,Domestic,Match,36-45
#3380 326,2020-10-14,Wednesday,11,Visa,PIN,£21,ATM,Services,USA,USA,USA,M,50.5,HSBC,0,21.0,2715.9300000000003,2020,10,October,14,Domestic,Match,46-55
#2614 543,2020-10-14,Wednesday,20,MasterCard,CVC,£6,Online,Products,United Kingdom,United Kingdom,United Kingdom,M,47.5,Barclays,0,6.0,775.98,2020,10,October,14,Domestic,Match,46-55
#2761 381,2020-10-14,Wednesday,19,Visa,PIN,£13,ATM,Fashion,United Kingdom,United Kingdom,United Kingdom,M,43.2,HSBC,0,13.0,1681.2900000000002,2020,10,October,14,Domestic,Match,36-45
#2669 376,2020-10-13,Tuesday,15,Visa,PIN,£289,ATM,Fashion,United Kingdom,United Kingdom,United Kingdom,M,47.5,Barclays,0,289.0,37376.37,2020,10,October,13,Domestic,Match,46-55
#3395 137,2020-10-13,Tuesday,18,Visa,PIN,£312,ATM,Products,United Kingdom,United Kingdom,United Kingdom,M,57.1,Metro,0,312.0,40350.96000000001,2020,10,October,13,Domestic,Match,56-65
#3161 389,2020-10-14,Wednesday,1,MasterCard,PIN,£144,ATM,Electronics,India,India,United Kingdom,M,51.8,Barclays,1,144.0,18623.52,2020,10,October,14,International,Match,46-55
#2818 500,2020-10-14,Wednesday,13,Visa,Tap,£29,POS,Products,United Kingdom,United Kingdom,United Kingdom,F,41.2,Halifax,0,29.0,3750.57,2020,10,October,14,Domestic,Match,36-45
#2789 420,2020-10-14,Wednesday,8,Visa,CVC,£8,Online,Food,United Kingdom,United Kingdom,United Kingdom,M,23.4,HSBC,0,8.0,1034.64,2020,10,October,14,Domestic,Match,18-25
#2953 667,2020-10-14,Wednesday,20,MasterCard,PIN,£293,POS,Food,United Kingdom,United Kingdom,United Kingdom,F,57.4,HSBC,0,293.0,37893.69,2020,10,October,14,Domestic,Match,56-65
#2889 942,2020-10-13,Tuesday,7,MasterCard,PIN,£264,ATM,Fashion,China,China,China,F,50.4,Lloyds,0,264.0,34143.12,2020,10,October,13,Domestic,Match,46-55
#3472 173,2020-10-14,Wednesday,1,MasterCard,CVC,£10,Online,Restaurant,China,China,United Kingdom,M,40.6,Metro,1,10.0,1293.3000000000002,2020,10,October,14,International,Match,36-45
#2892 192,2020-10-13,Tuesday,20,Visa,CVC,£30,Online,Products,United Kingdom,United Kingdom,United Kingdom,F,50.9,Barclays,0,30.0,3879.9000000000005,2020,10,October,13,Domestic,Match,46-55
#3319 724,2020-10-13,Tuesday,22,MasterCard,PIN,£154,ATM,Services,United Kingdom,United Kingdom,United Kingdom,M,51.4,Barclays,0,154.0,19916.820000000003,2020,10,October,13,Domestic,Match,46-55
#3544 298,2020-10-14,Wednesday,12,MasterCard,PIN,£92,ATM,Entertainment,China,China,China,F,37.7,Monzo,0,92.0,11898.36,2020,10,October,14,Domestic,Match,36-45
#3144 871,2020-10-13,Tuesday,15,Visa,Tap,£25,POS,Gaming,United Kingdom,United Kingdom,United Kingdom,M,58.8,Metro,0,25.0,3233.2500000000005,2020,10,October,13,Domestic,Match,56-65
#2801 145,2020-10-14,Wednesday,19,Visa,CVC,£25,Online,Electronics,United Kingdom,United Kingdom,United Kingdom,F,34.2,Monzo,0,25.0,3233.2500000000005,2020,10,October,14,Domestic,Match,26-35
#2728 553,2020-10-13,Tuesday,23,Visa,PIN,£58,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,41.8,Lloyds,0,58.0,7501.14,2020,10,October,13,Domestic,Match,36-45
#2855 556,2020-10-14,Wednesday,19,Visa,PIN,£62,POS,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,48.4,Monzo,0,62.0,8018.460000000001,2020,10,October,14,Domestic,Match,46-55
#3412 950,2020-10-14,Wednesday,16,MasterCard,PIN,£111,ATM,Food,United Kingdom,United Kingdom,United Kingdom,M,47.2,Barclays,0,111.0,14355.630000000001,2020,10,October,14,Domestic,Match,46-55
#2658 462,2020-10-13,Tuesday,10,Visa,Tap,£24,POS,Services,United Kingdom,United Kingdom,United Kingdom,M,47.0,Barclays,0,24.0,3103.92,2020,10,October,13,Domestic,Match,46-55
#3667 019,2020-10-13,Tuesday,23,MasterCard,Tap,£13,POS,Restaurant,United Kingdom,Russia,United Kingdom,F,44.5,Lloyds,0,13.0,1681.2900000000002,2020,10,October,13,Domestic,Mismatch,36-45
#2919 197,2020-10-13,Tuesday,9,MasterCard,CVC,£46,Online,Services,United Kingdom,United Kingdom,United Kingdom,F,43.4,Halifax,0,46.0,5949.18,2020,10,October,13,Domestic,Match,36-45
#3684 942,2020-10-13,Tuesday,21,Visa,PIN,£14,ATM,Services,United Kingdom,United Kingdom,United Kingdom,F,40.5,HSBC,0,14.0,1810.6200000000001,2020,10,October,13,Domestic,Match,36-45
#3241 277,2020-10-13,Tuesday,21,Visa,PIN,£100,ATM,Fashion,USA,USA,United Kingdom,M,44.9,Metro,0,100.0,12933.000000000002,2020,10,October,13,International,Match,36-45
#3532 515,2020-10-13,Tuesday,23,MasterCard,PIN,£179,ATM,Children,India,India,India,F,28.1,Barclays,0,179.0,23150.070000000003,2020,10,October,13,Domestic,Match,26-35
#3066 425,2020-10-14,Wednesday,17,Visa,CVC,£282,Online,Electronics,United Kingdom,United Kingdom,United Kingdom,F,60.6,Halifax,0,282.0,36471.060000000005,2020,10,October,14,Domestic,Match,56-65
#3342 765,2020-10-14,Wednesday,9,MasterCard,PIN,£22,ATM,Electronics,Russia,Russia,Russia,F,24.0,Halifax,0,22.0,2845.26,2020,10,October,14,Domestic,Match,18-25
#3105 889,2020-10-13,Tuesday,21,Visa,Tap,£14,POS,Children,United Kingdom,United Kingdom,United Kingdom,M,55.7,HSBC,0,14.0,1810.6200000000001,2020,10,October,13,Domestic,Match,56-65
#3189 753,2020-10-13,Tuesday,20,MasterCard,CVC,£30,Online,Fashion,United Kingdom,Russia,United Kingdom,F,56.8,RBS,0,30.0,3879.9000000000005,2020,10,October,13,Domestic,Mismatch,56-65
#2847 642,2020-10-14,Wednesday,10,MasterCard,CVC,£23,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,50.0,RBS,0,23.0,2974.59,2020,10,October,14,Domestic,Match,46-55
#3383 279,2020-10-14,Wednesday,20,Visa,CVC,£327,Online,Children,United Kingdom,United Kingdom,United Kingdom,F,52.1,RBS,0,327.0,42290.91,2020,10,October,14,Domestic,Match,46-55
#2781 355,2020-10-13,Tuesday,8,Visa,CVC,£251,Online,Products,United Kingdom,United Kingdom,United Kingdom,F,45.4,Barclays,0,251.0,32461.83,2020,10,October,13,Domestic,Match,46-55
